time,temp
43565.17786,15.51
43565.17851,24.4
43565.17906,19.51
43565.17913,15.97
43565.17969,26.3
43565.18138,15.52
43565.18205,24.34
43565.1826,19.51
43565.18265,15.98
43565.18328,26.29
43565.1849,15.53
43565.18561,24.36
43565.18615,19.5
43565.18615,16
43565.18686,26.29
43565.18841,15.54
43565.18918,24.35
43565.18966,16
43565.18969,19.5
43565.19045,26.28
43565.19193,15.56
43565.19272,24.32
43565.19318,16.02
43565.19323,19.5
43565.19404,26.27
43565.19545,15.54
43565.19629,24.33
43565.1967,16.01
43565.19677,19.5
43565.19763,26.29
43565.19897,15.55
43565.19983,24.28
43565.20022,16.02
43565.20031,19.5
43565.20122,26.32
43565.20251,15.54
43565.20339,24.3
43565.20374,16
43565.20385,19.5
43565.2048,26.29
43565.20601,15.54
43565.20693,24.29
43565.20726,16
43565.2074,19.5
43565.20839,26.28
43565.20953,15.55
43565.2105,24.36
43565.21078,16
43565.21094,19.49
43565.21198,26.25
43565.21304,15.55
43565.21404,24.25
43565.21427,16
43565.21448,19.49
43565.21557,26.27
43565.21656,15.55
43565.2176,24.43
43565.21779,15.98
43565.21802,19.48
43565.21916,26.25
43565.22008,15.55
43565.22115,24.48
43565.22131,15.99
43565.22159,19.47
43565.22274,26.28
43565.2236,15.56
43565.22471,24.52
43565.22483,15.98
43565.22513,19.47
43565.22635,26.37
43565.22712,15.54
43565.22828,24.39
43565.22835,15.98
43565.22867,19.46
43565.22994,26.31
43565.23064,15.55
43565.23182,24.36
43565.23186,15.99
43565.23221,19.46
43565.23353,26.3
43565.23416,15.56
43565.23538,24.34
43565.23538,15.98
43565.23575,19.46
43565.23712,26.27
43565.23767,15.55
43565.2389,15.98
43565.23892,24.27
43565.23929,19.46
43565.24071,26.25
43565.24119,15.57
43565.24242,15.98
43565.24249,24.25
43565.24284,19.45
43565.24429,26.25
43565.24471,15.57
43565.24592,15.97
43565.24603,24.32
43565.24638,19.44
43565.24788,26.24
43565.24823,15.55
43565.24943,15.95
43565.2496,24.35
43565.24992,19.43
43565.25147,26.23
43565.25175,15.56
43565.25295,15.96
43565.25314,24.39
43565.25346,19.43
43565.25506,26.22
43565.25527,15.57
43565.25647,15.98
43565.2567,24.39
43565.257,19.43
43565.25865,26.16
43565.25879,15.59
43565.25999,16
43565.26027,24.38
43565.26055,19.43
43565.26223,26.13
43565.2623,15.6
43565.26351,16
43565.26381,24.35
43565.26409,19.43
43565.26582,26.11
43565.26585,15.61
43565.26703,16.04
43565.26737,24.19
43565.26763,19.43
43565.26936,15.62
43565.26941,26.11
43565.27055,16.04
43565.27092,24.23
43565.27117,19.43
43565.27288,15.64
43565.273,26.14
43565.27406,16.04
43565.27448,24.22
43565.27471,19.43
43565.2764,15.63
43565.27661,26.15
43565.27756,16.05
43565.27802,24.42
43565.27825,19.43
43565.27992,15.64
43565.2802,26.11
43565.28108,16.05
43565.28159,24.37
43565.2818,19.43
43565.28344,15.64
43565.28379,26.11
43565.2846,16.05
43565.28513,24.23
43565.28534,19.42
43565.28696,15.65
43565.28737,26.11
43565.28812,16.04
43565.28869,24.24
43565.28888,19.42
43565.29048,15.65
43565.29096,26.11
43565.29163,16.05
43565.29224,24.32
43565.29242,19.41
43565.29399,15.67
43565.29455,26.11
43565.29515,16.06
43565.2958,24.32
43565.29596,19.42
43565.29751,15.68
43565.29814,26.12
43565.29867,16.07
43565.29934,24.31
43565.2995,19.41
43565.30103,15.7
43565.30173,26.11
43565.30219,16.08
43565.30291,24.24
43565.30305,19.4
43565.30455,15.71
43565.30531,26.11
43565.30571,16.11
43565.30647,24.25
43565.30659,19.4
43565.30807,15.73
43565.3089,26.11
43565.3092,16.14
43565.31001,24.2
43565.31013,19.39
43565.31159,15.76
43565.31249,26.12
43565.31272,16.17
43565.31358,24.15
43565.31367,19.39
43565.31511,15.79
43565.31608,26.18
43565.31624,16.17
43565.31712,24.3
43565.31724,19.39
43565.31862,15.81
43565.31967,26.25
43565.31976,16.21
43565.32068,24.31
43565.32078,19.39
43565.32214,15.85
43565.32325,26.32
43565.32328,16.25
43565.32423,24.33
43565.32432,19.38
43565.32566,15.87
43565.3268,16.27
43565.32684,26.29
43565.32779,24.24
43565.32786,19.39
43565.32918,15.89
43565.33032,16.3
43565.33043,26.2
43565.33133,24.15
43565.3314,19.38
43565.3327,15.93
43565.33383,16.32
43565.33402,26.18
43565.3349,24.25
43565.33494,19.38
43565.33624,15.96
43565.33735,16.36
43565.33761,26.17
43565.33844,24.26
43565.33849,19.39
43565.33976,15.97
43565.34087,16.38
43565.34119,26.16
43565.342,24.34
43565.34203,19.4
43565.34328,16.01
43565.34439,16.39
43565.34478,26.15
43565.34555,24.17
43565.34557,19.4
43565.3468,16.04
43565.34788,16.43
43565.34837,26.18
43565.34911,24.38
43565.34911,19.4
43565.35032,16.06
43565.3514,16.44
43565.35196,26.18
43565.35265,19.4
43565.35268,24.33
43565.35383,16.07
43565.35492,16.44
43565.35557,26.15
43565.35619,19.4
43565.35622,24.32
43565.35735,16.09
43565.35844,16.45
43565.35916,26.17
43565.35974,19.44
43565.35978,24.32
43565.36087,16.1
43565.36196,16.47
43565.36275,26.2
43565.36328,19.54
43565.36332,24.29
43565.36439,16.12
43565.36548,16.51
43565.36633,26.22
43565.36682,19.62
43565.36689,24.25
43565.36791,16.15
43565.369,16.54
43565.36992,26.25
43565.37036,19.69
43565.37043,24.32
43565.37145,16.21
43565.37251,16.61
43565.37351,26.25
43565.3739,19.76
43565.374,24.42
43565.37497,16.25
43565.37603,16.67
43565.3771,26.32
43565.37744,19.8
43565.37754,24.28
43565.37849,16.32
43565.37955,16.72
43565.38069,26.34
43565.38099,19.84
43565.3811,24.39
43565.38201,16.37
43565.38307,16.78
43565.38427,26.52
43565.38453,19.88
43565.38464,24.75
43565.38552,16.46
43565.38659,16.89
43565.38786,26.75
43565.38807,19.92
43565.38821,24.94
43565.38904,16.54
43565.39011,16.98
43565.39145,27.16
43565.39164,19.96
43565.39177,25.16
43565.39256,16.62
43565.39363,17.06
43565.39504,27.43
43565.39518,20
43565.39532,25.22
43565.39608,16.71
43565.39712,17.14
43565.39863,27.46
43565.39872,20.05
43565.39888,25.14
43565.3996,16.82
43565.40064,17.29
43565.40224,27.21
43565.40226,20.11
43565.40242,25
43565.40314,16.96
43565.40416,17.43
43565.4058,20.16
43565.40582,27.08
43565.40599,24.83
43565.40666,17.06
43565.40768,17.56
43565.40934,20.2
43565.40941,27.04
43565.40955,25.1
43565.41018,17.16
43565.4112,17.65
43565.41289,20.26
43565.413,27.07
43565.41309,25.08
43565.4137,17.24
43565.41471,17.74
43565.41643,20.31
43565.41659,27.07
43565.41666,25.18
43565.41721,17.29
43565.41823,17.82
43565.41997,20.36
43565.42018,27.19
43565.4202,25.36
43565.42076,17.4
43565.42175,17.91
43565.42353,20.43
43565.42377,27.25
43565.42377,25.22
43565.42427,17.48
43565.42527,17.97
43565.42708,20.47
43565.42733,25.54
43565.42735,27.3
43565.42779,17.57
43565.42879,18.03
43565.43062,20.51
43565.43087,25.65
43565.43096,27.32
43565.43131,17.63
43565.43231,18.1
43565.43416,20.56
43565.43444,25.71
43565.43455,27.58
43565.43485,17.67
43565.43585,18.18
43565.4377,20.59
43565.438,25.72
43565.43814,27.78
43565.43837,17.74
43565.43937,18.22
43565.44124,20.63
43565.44154,25.66
43565.44173,27.9
43565.44189,17.79
43565.44289,18.27
43565.44478,20.66
43565.44511,26.08
43565.44532,28.41
43565.44541,17.82
43565.4464,18.31
43565.44835,20.68
43565.44867,26.63
43565.4489,29.88
43565.44895,17.87
43565.44992,18.34
43565.45189,20.71
43565.45221,26.51
43565.45247,17.91
43565.45252,29.67
43565.45344,18.37
43565.45543,20.72
43565.45578,26.09
43565.45599,17.96
43565.4561,28.93
43565.45696,18.42
43565.459,20.75
43565.45935,25.97
43565.45951,18
43565.45969,28.43
43565.46048,18.45
43565.46252,20.77
43565.46289,25.88
43565.46305,18.02
43565.4633,28.19
43565.464,18.49
43565.46606,20.79
43565.46645,25.82
43565.46657,18.06
43565.46689,28
43565.46752,18.51
43565.46962,20.82
43565.47002,26.12
43565.47009,18.1
43565.47048,28.28
43565.47103,18.56
43565.47316,20.83
43565.47356,26.5
43565.47363,18.14
43565.47407,29.1
43565.47455,18.6
43565.47671,20.85
43565.47712,26.72
43565.47715,18.17
43565.47765,29.54
43565.47807,18.62
43565.48025,20.87
43565.48066,18.17
43565.48069,26.85
43565.48127,29.8
43565.48159,18.63
43565.48379,20.89
43565.48418,18.2
43565.48423,26.94
43565.48485,29.95
43565.48511,18.67
43565.48733,20.91
43565.48772,18.24
43565.48779,26.97
43565.48844,29.94
43565.48863,18.71
43565.4909,20.93
43565.49124,18.29
43565.49136,27.03
43565.49205,30.03
43565.49215,18.79
43565.49444,20.96
43565.49476,18.38
43565.49492,27.04
43565.49564,30.15
43565.49566,18.86
43565.49798,21
43565.4983,18.46
43565.49847,27.05
43565.49918,18.96
43565.49923,30.36
43565.50152,21.03
43565.50182,18.56
43565.50203,27.25
43565.5027,19.03
43565.50284,30.67
43565.50506,21.05
43565.50534,18.64
43565.50559,27.38
43565.50624,19.12
43565.50643,30.82
43565.50863,21.08
43565.50888,18.69
43565.50916,27.32
43565.50976,19.19
43565.51004,30.75
43565.51217,21.11
43565.5124,18.75
43565.5127,27.41
43565.51328,19.2
43565.51363,30.82
43565.51571,21.13
43565.51592,18.76
43565.51627,27.36
43565.5168,19.23
43565.51722,30.56
43565.51925,21.14
43565.51946,18.79
43565.51983,27.39
43565.52032,19.26
43565.52083,30.8
